Date,Open,High,Low,Close,Volume,Company
29-10-2022,219.1900024,219.6900024,206.0899963,212.2400055,45935500,APPLE
30-10-2022,211.1499939,215.1799927,209.2700043,213.3000031,36660000,APPLE
31-10-2022,216.8800049,220.4499969,216.6199951,218.8600006,38358900,APPLE
01-11-2022,219.0500031,222.3600006,216.8099976,222.2200012,58323200,APPLE
02-11-2022,209.5500031,213.6499939,205.4299927,207.4799957,91328700,APPLE
05-11-2022,204.3000031,204.3899994,198.1699982,201.5899963,66163700,APPLE
06-11-2022,201.9199982,204.7200012,201.6900024,203.7700043,31882900,APPLE
07-11-2022,205.9700012,210.0599976,204.1300049,209.9499969,33424400,APPLE
08-11-2022,209.9799957,210.1199951,206.75,208.4900055,25362600,APPLE
09-11-2022,205.5500031,206.0099945,202.25,204.4700012,34365800,APPLE
12-11-2022,199,199.8500061,193.7899933,194.1699982,51135500,APPLE
13-11-2022,191.6300049,197.1799927,191.4499969,192.2299957,46882900,APPLE
14-11-2022,193.8999939,194.4799957,185.9299927,186.8000031,60801000,APPLE
15-11-2022,188.3899994,191.9700012,186.8999939,191.4100037,46478800,APPLE
16-11-2022,190.5,194.9700012,189.4600067,193.5299988,36928300,APPLE
19-11-2022,190,190.6999969,184.9900055,185.8600006,41925300,APPLE
20-11-2022,178.3699951,181.4700012,175.5099945,176.9799957,67825200,APPLE
21-11-2022,179.7299957,180.2700043,176.5500031,176.7799988,31124200,APPLE
23-11-2022,174.9400024,176.6000061,172.1000061,172.2899933,23624000,APPLE
26-11-2022,174.2400055,174.9499969,170.2599945,174.6199951,44998500,APPLE
27-11-2022,171.5099945,174.7700043,170.8800049,174.2400055,41387400,APPLE
28-11-2022,176.7299957,181.2899933,174.9299927,180.9400024,46062500,APPLE
29-11-2022,182.6600037,182.8000031,177.6999969,179.5500031,41770000,APPLE
30-11-2022,180.2899933,180.3300018,177.0299988,178.5800018,39531500,APPLE
03-12-2022,184.4600067,184.9400024,181.2100067,184.8200073,40802500,APPLE
04-12-2022,180.9499969,182.3899994,176.2700043,176.6900024,41344300,APPLE
06-12-2022,171.7599945,174.7799988,170.4199982,174.7200012,43098400,APPLE
07-12-2022,173.4900055,174.4900055,168.3000031,168.4900055,42281600,APPLE
10-12-2022,165,170.0899963,163.3300018,169.6000061,62026000,APPLE
11-12-2022,171.6600037,171.7899933,167,168.6300049,47281700,APPLE
12-12-2022,170.3999939,171.9199982,169.0200043,169.1000061,35627700,APPLE
13-12-2022,170.4900055,172.5700073,169.5500031,170.9499969,31898600,APPLE
14-12-2022,169,169.0800018,165.2799988,165.4799957,40703700,APPLE
17-12-2022,165.4499969,168.3500061,162.7299957,163.9400024,44287900,APPLE
18-12-2022,165.3800049,167.5299988,164.3899994,166.0700073,33841500,APPLE
19-12-2022,166,167.4499969,159.0899963,160.8899994,49047300,APPLE
20-12-2022,160.3999939,162.1100006,155.3000031,156.8300018,64773000,APPLE
21-12-2022,156.8600006,158.1600037,149.6300049,150.7299957,95744600,APPLE
24-12-2022,148.1499939,151.5500031,146.5899963,146.8300018,37169200,APPLE
26-12-2022,148.3000031,157.2299957,146.7200012,157.1699982,58582500,APPLE
27-12-2022,155.8399963,156.7700043,150.0700073,156.1499939,53117100,APPLE
28-12-2022,157.5,158.5200043,154.5500031,156.2299957,42291400,APPLE
31-12-2022,158.5299988,159.3600006,156.4799957,157.7400055,35003500,APPLE
02-01-2023,154.8899994,158.8500061,154.2299957,157.9199982,37039700,APPLE
03-01-2023,143.9799957,145.7200012,142,142.1900024,91312200,APPLE
04-01-2023,144.5299988,148.5500031,143.8000031,148.2599945,58607100,APPLE
07-01-2023,148.6999969,148.8300018,145.8999939,147.9299927,54777800,APPLE
08-01-2023,149.5599976,151.8200073,148.5200043,150.75,41025300,APPLE
09-01-2023,151.2899933,154.5299988,149.6300049,153.3099976,45099100,APPLE
10-01-2023,152.5,153.9700012,150.8600006,153.8000031,35780700,APPLE
11-01-2023,152.8800049,153.6999969,151.5099945,152.2899933,27023200,APPLE
14-01-2023,150.8500061,151.2700043,149.2200012,150,32439200,APPLE
15-01-2023,150.2700043,153.3899994,150.0500031,153.0700073,28710900,APPLE
16-01-2023,153.0800018,155.8800049,153,154.9400024,30569700,APPLE
17-01-2023,154.1999969,157.6600037,153.2599945,155.8600006,29821200,APPLE
18-01-2023,157.5,157.8800049,155.9799957,156.8200073,33751000,APPLE
22-01-2023,156.4100037,156.7299957,152.6199951,153.3000031,30394000,APPLE
23-01-2023,154.1499939,155.1399994,151.6999969,153.9199982,23130600,APPLE
24-01-2023,154.1100006,154.4799957,151.7400055,152.6999969,25441500,APPLE
25-01-2023,155.4799957,158.1300049,154.3200073,157.7599945,33535500,APPLE
28-01-2023,155.7899933,156.3300018,153.6600037,156.3000031,26192100,APPLE
29-01-2023,156.25,158.1300049,154.1100006,154.6799927,41587200,APPLE
30-01-2023,163.25,166.1499939,160.2299957,165.25,61109800,APPLE
31-01-2023,166.1100006,169,164.5599976,166.4400024,40739600,APPLE
01-02-2023,166.9600067,168.9799957,165.9299927,166.5200043,32668100,APPLE
04-02-2023,167.4100037,171.6600037,167.2799988,171.25,31495500,APPLE
05-02-2023,172.8600006,175.0800018,172.3500061,174.1799927,36101600,APPLE
06-02-2023,174.6499939,175.5700073,172.8500061,174.2400055,28239600,APPLE
07-02-2023,172.3999939,173.9400024,170.3399963,170.9400024,31741700,APPLE
08-02-2023,168.9900055,170.6600037,168.4199982,170.4100037,23820000,APPLE
11-02-2023,171.0500031,171.2100067,169.25,169.4299927,20993400,APPLE
12-02-2023,170.1000061,171,169.6999969,170.8899994,22283500,APPLE
13-02-2023,171.3899994,172.4799957,169.9199982,170.1799927,22490200,APPLE
14-02-2023,169.7100067,171.2599945,169.3800049,170.8000031,21835700,APPLE
15-02-2023,171.25,171.6999969,169.75,170.4199982,24626800,APPLE
19-02-2023,169.7100067,171.4400024,169.4900055,170.9299927,18972800,APPLE
20-02-2023,171.1900024,173.3200073,170.9900055,172.0299988,26114400,APPLE
21-02-2023,171.8000031,172.3699951,170.3000031,171.0599976,17249700,APPLE
22-02-2023,171.5800018,173,171.3800049,172.9700012,18913200,APPLE
25-02-2023,174.1600037,175.8699951,173.9499969,174.2299957,21873400,APPLE
26-02-2023,173.7100067,175.3000031,173.1699982,174.3300018,17070200,APPLE
27-02-2023,173.2100067,175,172.7299957,174.8699951,27835400,APPLE
28-02-2023,174.3200073,174.9100037,172.9199982,173.1499939,28215400,APPLE
01-03-2023,174.2799988,175.1499939,172.8899994,174.9700012,25886200,APPLE
04-03-2023,175.6900024,177.75,173.9700012,175.8500061,27436200,APPLE
05-03-2023,175.9400024,176,174.5399933,175.5299988,19737400,APPLE
06-03-2023,174.6699982,175.4900055,173.9400024,174.5200043,20810400,APPLE
07-03-2023,173.8699951,174.4400024,172.0200043,172.5,24796400,APPLE
08-03-2023,170.3200073,173.0700073,169.5,172.9100037,23999400,APPLE
11-03-2023,175.4900055,179.1199951,175.3500061,178.8999939,32011000,APPLE
12-03-2023,180,182.6699982,179.3699951,180.9100037,32467600,APPLE
13-03-2023,182.25,183.3000031,180.9199982,181.7100067,31032500,APPLE
14-03-2023,183.8999939,184.1000061,182.5599976,183.7299957,23579500,APPLE
15-03-2023,184.8500061,187.3300018,183.7400055,186.1199951,39042900,APPLE
18-03-2023,185.8000031,188.3899994,185.7899933,188.0200043,26219800,APPLE
19-03-2023,188.3500061,188.9900055,185.9199982,186.5299988,31646400,APPLE
20-03-2023,186.2299957,189.4900055,184.7299957,188.1600037,31035200,APPLE
21-03-2023,190.0200043,196.3300018,189.8099976,195.0899963,51034200,APPLE
22-03-2023,195.3399963,197.6900024,190.7799988,191.0500031,42407700,APPLE
25-03-2023,191.5099945,191.9799957,186.6000061,188.7400055,43845300,APPLE
26-03-2023,191.6600037,192.8800049,184.5800018,186.7899933,49800500,APPLE
27-03-2023,188.75,189.7599945,186.5500031,188.4700012,29848400,APPLE
28-03-2023,188.9499969,189.5599976,187.5299988,188.7200012,20780400,APPLE
29-03-2023,189.8300018,190.0800018,188.5399933,189.9499969,23564000,APPLE
01-04-2023,191.6399994,191.6799927,188.3800049,191.2400055,27862000,APPLE
02-04-2023,191.0899963,194.4600067,191.0500031,194.0200043,22765700,APPLE
03-04-2023,193.25,196.5,193.1499939,195.3500061,23271800,APPLE
04-04-2023,194.7899933,196.3699951,193.1399994,195.6900024,19114300,APPLE
05-04-2023,196.4499969,197.1000061,195.9299927,197,18526600,APPLE
08-04-2023,196.4199982,200.2299957,196.3399963,200.1000061,25881700,APPLE
09-04-2023,200.3200073,202.8500061,199.2299957,199.5,35768200,APPLE
10-04-2023,198.6799927,200.7400055,198.1799927,200.6199951,21695300,APPLE
11-04-2023,200.8500061,201,198.4400024,198.9499969,20900800,APPLE
12-04-2023,199.1999969,200.1399994,196.2100067,198.8699951,27760700,APPLE
15-04-2023,198.5800018,199.8500061,198.0099945,199.2299957,17536600,APPLE
16-04-2023,199.4600067,201.3699951,198.5599976,199.25,25696400,APPLE
17-04-2023,199.5399933,203.3800049,198.6100006,203.1300049,28906800,APPLE
18-04-2023,203.1199951,204.1499939,202.5200043,203.8600006,24195800,APPLE
22-04-2023,202.8300018,204.9400024,202.3399963,204.5299988,19439500,APPLE
23-04-2023,204.4299927,207.75,203.8999939,207.4799957,23323000,APPLE
24-04-2023,207.3600006,208.4799957,207.0500031,207.1600037,17540600,APPLE
25-04-2023,206.8300018,207.7599945,205.1199951,205.2799988,18543200,APPLE
26-04-2023,204.8999939,205,202.1199951,204.3000031,18649100,APPLE
29-04-2023,204.3999939,205.9700012,203.8600006,204.6100006,22204700,APPLE
30-04-2023,203.0599976,203.3999939,199.1100006,200.6699982,46534900,APPLE
01-05-2023,209.8800049,215.3099976,209.2299957,210.5200043,64827300,APPLE
02-05-2023,209.8399963,212.6499939,208.1300049,209.1499939,31996300,APPLE
03-05-2023,210.8899994,211.8399963,210.2299957,211.75,20892400,APPLE
06-05-2023,204.2899933,208.8399963,203.5,208.4799957,32443100,APPLE
07-05-2023,205.8800049,207.4199982,200.8300018,202.8600006,38763700,APPLE
08-05-2023,201.8999939,205.3399963,201.75,202.8999939,26339500,APPLE
09-05-2023,200.3999939,201.6799927,196.6600037,200.7200012,34908600,APPLE
10-05-2023,197.4199982,198.8500061,192.7700043,197.1799927,41208700,APPLE
13-05-2023,187.7100067,189.4799957,182.8500061,185.7200012,57430600,APPLE
14-05-2023,186.4100037,189.6999969,185.4100037,188.6600037,36529700,APPLE
15-05-2023,186.2700043,191.75,186.0200043,190.9199982,26544700,APPLE
16-05-2023,189.9100037,192.4700012,188.8399963,190.0800018,33031400,APPLE
17-05-2023,186.9299927,190.8999939,186.7599945,189,32879100,APPLE
20-05-2023,183.5200043,184.3500061,180.2799988,183.0899963,38612300,APPLE
21-05-2023,185.2200012,188,184.6999969,186.6000061,28364800,APPLE
22-05-2023,184.6600037,185.7100067,182.5500031,182.7799988,29748600,APPLE
23-05-2023,179.8000031,180.5399933,177.8099976,179.6600037,36529700,APPLE
24-05-2023,180.1999969,182.1399994,178.6199951,178.9700012,23714700,APPLE
28-05-2023,178.9199982,180.5899963,177.9100037,178.2299957,27948200,APPLE
29-05-2023,176.4199982,179.3500061,176,177.3800049,28481200,APPLE
30-05-2023,177.9499969,179.2299957,176.6699982,178.3000031,21218400,APPLE
31-05-2023,176.2299957,177.9900055,174.9900055,175.0700073,27043600,APPLE
03-06-2023,175.6000061,177.9199982,170.2700043,173.3000031,40396100,APPLE
04-06-2023,175.4400024,179.8300018,174.5200043,179.6399994,30968000,APPLE
05-06-2023,184.2799988,184.9900055,181.1399994,182.5399933,29773400,APPLE
06-06-2023,183.0800018,185.4700012,182.1499939,185.2200012,22526300,APPLE
07-06-2023,186.5099945,191.9199982,185.7700043,190.1499939,30684400,APPLE
10-06-2023,191.8099976,195.3699951,191.6199951,192.5800018,26220900,APPLE
11-06-2023,194.8600006,196,193.6000061,194.8099976,26932900,APPLE
12-06-2023,193.9499969,195.9700012,193.3899994,194.1900024,18221800,APPLE
13-06-2023,194.6999969,196.7899933,193.6000061,194.1499939,21674600,APPLE
14-06-2023,191.5500031,193.5899963,190.3000031,192.7400055,18761500,APPLE
17-06-2023,192.8999939,194.9600067,192.1699982,193.8899994,14669100,APPLE
18-06-2023,196.0500031,200.2899933,195.2100067,198.4499969,26551000,APPLE
19-06-2023,199.6799927,199.8800049,197.3099976,197.8699951,21124200,APPLE
20-06-2023,200.3699951,200.6100006,198.0299988,199.4600067,21514000,APPLE
21-06-2023,198.8000031,200.8500061,198.1499939,198.7799988,47800600,APPLE
24-06-2023,198.5399933,200.1600037,198.1699982,198.5800018,18220400,APPLE
25-06-2023,198.4299927,199.2599945,195.2899933,195.5700073,21070300,APPLE
26-06-2023,197.7700043,200.9900055,197.3500061,199.8000031,26067500,APPLE
27-06-2023,200.2899933,201.5700073,199.5700073,199.7400055,20899700,APPLE
28-06-2023,198.6799927,199.5,197.0500031,197.9199982,31110600,APPLE
01-07-2023,203.1699982,204.4900055,200.6499939,201.5500031,27316700,APPLE
02-07-2023,201.4100037,203.1300049,201.3600006,202.7299957,16935200,APPLE
03-07-2023,203.2799988,204.4400024,202.6900024,204.4100037,11362000,APPLE
05-07-2023,203.3500061,205.0800018,202.8999939,204.2299957,17265500,APPLE
08-07-2023,200.8099976,201.3999939,198.4100037,200.0200043,25338600,APPLE
09-07-2023,199.1999969,201.5099945,198.8099976,201.2400055,20578000,APPLE
10-07-2023,201.8500061,203.7299957,201.5599976,203.2299957,17897100,APPLE
11-07-2023,203.3099976,204.3899994,201.7100067,201.75,20231800,APPLE
12-07-2023,202.4499969,204,202.1999969,203.3000031,17595200,APPLE
15-07-2023,204.0899963,205.8699951,204,205.2100067,16947400,APPLE
16-07-2023,204.5899963,206.1100006,203.5,204.5,16866800,APPLE
17-07-2023,204.0500031,205.0899963,203.2700043,203.3500061,14107500,APPLE
18-07-2023,204,205.8800049,203.6999969,205.6600037,18582200,APPLE
19-07-2023,205.7899933,206.5,202.3600006,202.5899963,20929300,APPLE
22-07-2023,203.6499939,207.2299957,203.6100006,207.2200012,22277900,APPLE
23-07-2023,208.4600067,208.9100037,207.2899933,208.8399963,18355200,APPLE
24-07-2023,207.6699982,209.1499939,207.1699982,208.6699982,14991600,APPLE
25-07-2023,208.8899994,209.2400055,206.7299957,207.0200043,13909600,APPLE
26-07-2023,207.4799957,209.7299957,207.1399994,207.7400055,17618900,APPLE
29-07-2023,208.4600067,210.6399994,208.4400024,209.6799927,21673400,APPLE
30-07-2023,208.7599945,210.1600037,207.3099976,208.7799988,33935700,APPLE
31-07-2023,216.4199982,221.3699951,211.3000031,213.0399933,69281400,APPLE
01-08-2023,213.8999939,218.0299988,206.7400055,208.4299927,54017900,APPLE
02-08-2023,205.5299988,206.4299927,201.6300049,204.0200043,40862100,APPLE
05-08-2023,197.9900055,198.6499939,192.5800018,193.3399963,52393000,APPLE
06-08-2023,196.3099976,198.0700073,194.0399933,197,35824800,APPLE
07-08-2023,195.4100037,199.5599976,193.8200073,199.0399933,33364400,APPLE
08-08-2023,200.1999969,203.5299988,199.3899994,203.4299927,27009500,APPLE
09-08-2023,201.3000031,202.7599945,199.2899933,200.9900055,24619700,APPLE
12-08-2023,199.6199951,202.0500031,199.1499939,200.4799957,22474900,APPLE
13-08-2023,201.0200043,212.1399994,200.4799957,208.9700012,47218500,APPLE
14-08-2023,203.1600037,206.4400024,202.5899963,202.75,36547400,APPLE
15-08-2023,203.4600067,205.1399994,199.6699982,201.7400055,27227400,APPLE
16-08-2023,204.2799988,207.1600037,203.8399963,206.5,27620400,APPLE
19-08-2023,210.6199951,212.7299957,210.0299988,210.3500061,24413600,APPLE
20-08-2023,210.8800049,213.3500061,210.3200073,210.3600006,26884300,APPLE
21-08-2023,212.9900055,213.6499939,211.6000061,212.6399994,21535400,APPLE
22-08-2023,213.1900024,214.4400024,210.75,212.4600067,22253700,APPLE
23-08-2023,209.4299927,212.0500031,201,202.6399994,46818000,APPLE
26-08-2023,205.8600006,207.1900024,205.0599976,206.4900055,26043600,APPLE
27-08-2023,207.8600006,208.5500031,203.5299988,204.1600037,25873300,APPLE
28-08-2023,204.1000061,205.7200012,203.3200073,205.5299988,15938800,APPLE
29-08-2023,208.5,209.3200073,206.6600037,209.0099945,20990500,APPLE
30-08-2023,210.1600037,210.4499969,207.1999969,208.7400055,21143400,APPLE
03-09-2023,206.4299927,206.9799957,204.2200012,205.6999969,20023000,APPLE
04-09-2023,208.3899994,209.4799957,207.3200073,209.1900024,19188100,APPLE
05-09-2023,212,213.9700012,211.5099945,213.2799988,23913700,APPLE
06-09-2023,214.0500031,214.4199982,212.5099945,213.2599945,19362300,APPLE
09-09-2023,214.8399963,216.4400024,211.0700073,214.1699982,27309400,APPLE
10-09-2023,213.8600006,216.7799988,211.7100067,216.6999969,31777900,APPLE
11-09-2023,218.0700073,223.7100067,217.7299957,223.5899963,44289600,APPLE
12-09-2023,224.8000031,226.4199982,222.8600006,223.0899963,32226700,APPLE
13-09-2023,220,220.7899933,217.0200043,218.75,39763300,APPLE
16-09-2023,217.7299957,220.1300049,217.5599976,219.8999939,21158100,APPLE
17-09-2023,219.9600067,220.8200073,219.1199951,220.6999969,18318700,APPLE
18-09-2023,221.0599976,222.8500061,219.4400024,222.7700043,25340000,APPLE
19-09-2023,222.0099945,223.7599945,220.3699951,220.9600067,22060600,APPLE
20-09-2023,221.3800049,222.5599976,217.4700012,217.7299957,55413100,APPLE
23-09-2023,218.9499969,219.8399963,217.6499939,218.7200012,19165500,APPLE
24-09-2023,221.0299988,222.4900055,217.1900024,217.6799927,31190800,APPLE
25-09-2023,218.5500031,221.5,217.1399994,221.0299988,21903400,APPLE
26-09-2023,220,220.9400024,218.8300018,219.8899994,18833500,APPLE
27-09-2023,220.5399933,220.9600067,217.2799988,218.8200073,25352000,APPLE
30-09-2023,220.8999939,224.5800018,220.7899933,223.9700012,25977400,APPLE
01-10-2023,225.0700073,228.2200012,224.1999969,224.5899963,34805800,APPLE
02-10-2023,223.0599976,223.5800018,217.9299927,218.9600067,34612300,APPLE
03-10-2023,218.4299927,220.9600067,215.1300049,220.8200073,28606500,APPLE
04-10-2023,225.6399994,227.4900055,223.8899994,227.0099945,34619700,APPLE
07-10-2023,226.2700043,229.9299927,225.8399963,227.0599976,30576500,APPLE
08-10-2023,225.8200073,228.0599976,224.3300018,224.3999939,27955000,APPLE
09-10-2023,227.0299988,227.7899933,225.6399994,227.0299988,18692600,APPLE
10-10-2023,227.9299927,230.4400024,227.3000031,230.0899963,28253400,APPLE
11-10-2023,232.9499969,237.6399994,232.3099976,236.2100067,41698900,APPLE
14-10-2023,234.8999939,238.1300049,234.6699982,235.8699951,24106900,APPLE
15-10-2023,236.3899994,237.6499939,234.8800049,235.3200073,21840000,APPLE
16-10-2023,233.3699951,235.2400055,233.1999969,234.3699951,18475800,APPLE
17-10-2023,235.0899963,236.1499939,233.5200043,235.2799988,16896300,APPLE
18-10-2023,234.5899963,237.5800018,234.2899933,236.4100037,24358400,APPLE
21-10-2023,237.5200043,240.9900055,237.3200073,240.5099945,21811800,APPLE
22-10-2023,241.1600037,242.1999969,239.6199951,239.9600067,20573400,APPLE
23-10-2023,242.1000061,243.2400055,241.2200012,243.1799927,18957200,APPLE
24-10-2023,244.5099945,244.8000031,241.8099976,243.5800018,17318800,APPLE
25-10-2023,243.1600037,246.7299957,242.8800049,246.5800018,18369300,APPLE
28-10-2023,247.4199982,249.25,246.7200012,249.0500031,24143200,APPLE
29-10-2023,248.9700012,249.75,242.5700073,243.2899933,35709900,APPLE
30-10-2023,244.7599945,245.3000031,241.2100067,243.2599945,31130500,APPLE
31-10-2023,247.2400055,249.1699982,237.2599945,248.7599945,34790500,APPLE
01-11-2023,249.5399933,255.9299927,249.1600037,255.8200073,37781300,APPLE
04-11-2023,257.3299866,257.8500061,255.3800049,257.5,25818000,APPLE
05-11-2023,257.0499878,258.1900024,256.3200073,257.1300049,19974400,APPLE
06-11-2023,256.769989,257.4899902,255.3699951,257.2399902,18966100,APPLE
07-11-2023,258.7399902,260.3500061,258.1099854,259.4299927,23735100,APPLE
08-11-2023,258.6900024,260.4400024,256.8500061,260.1400146,17496600,APPLE
11-11-2023,258.2999878,262.4700012,258.2799988,262.2000122,20455300,APPLE
12-11-2023,261.5499878,262.7900085,260.9200134,261.9599915,21847200,APPLE
13-11-2023,261.1300049,264.7799988,261.0700073,264.4700012,25683600,APPLE
14-11-2023,263.75,264.8800049,262.1000061,262.6400146,22295700,APPLE
15-11-2023,263.6799927,265.7799988,263.0100098,265.7600098,25051600,APPLE
18-11-2023,265.7999878,267.4299927,264.230011,267.1000061,21675800,APPLE
19-11-2023,267.8999939,268,265.3900146,266.2900085,19041800,APPLE
20-11-2023,265.5400085,266.0799866,260.3999939,263.1900024,26558600,APPLE
21-11-2023,263.6900024,264.0100098,261.1799927,262.0100098,30348800,APPLE
22-11-2023,262.5899963,263.1799927,260.8399963,261.7799988,16331300,APPLE
25-11-2023,262.7099915,266.4400024,262.519989,266.3699951,21005100,APPLE
26-11-2023,266.9400024,267.1600037,262.5,264.2900085,26301900,APPLE
27-11-2023,265.5799866,267.980011,265.3099976,267.8399963,16308900,APPLE
29-11-2023,266.6000061,268,265.8999939,267.25,11654400,APPLE
02-12-2023,267.269989,268.25,263.4500122,264.1600037,23621800,APPLE
03-12-2023,258.3099976,259.5299988,256.2900085,259.4500122,28607600,APPLE
04-12-2023,261.0700073,263.3099976,260.6799927,261.7399902,16795400,APPLE
05-12-2023,263.7900085,265.8900146,262.730011,265.5799866,18606100,APPLE
06-12-2023,267.480011,271,267.2999878,270.7099915,26518900,APPLE
09-12-2023,270,270.7999878,264.9100037,266.9200134,32010600,APPLE
10-12-2023,268.6000061,270.0700073,265.8599854,268.480011,22605100,APPLE
11-12-2023,268.8099976,271.1000061,268.5,270.769989,19689200,APPLE
12-12-2023,267.7799988,272.5599976,267.3200073,271.4599915,34327600,APPLE
13-12-2023,271.4599915,275.2999878,270.9299927,275.1499939,33396900,APPLE
16-12-2023,277,280.7900085,276.980011,279.8599854,32046500,APPLE
17-12-2023,279.5700073,281.769989,278.7999878,280.4100037,28539600,APPLE
18-12-2023,279.7999878,281.8999939,279.1199951,279.7399902,29007100,APPLE
19-12-2023,279.5,281.1799927,278.9500122,280.019989,24592300,APPLE
20-12-2023,282.230011,282.6499939,278.5599976,279.4400024,68994500,APPLE
23-12-2023,280.5299988,284.25,280.3699951,284,24643000,APPLE
24-12-2023,284.6900024,284.8900146,282.9200134,284.269989,12119700,APPLE
26-12-2023,284.8200073,289.980011,284.7000122,289.9100037,23280300,APPLE
27-12-2023,291.1199951,293.9700012,288.1199951,289.7999878,36566500,APPLE
30-12-2023,289.4599915,292.6900024,285.2200012,291.519989,36028600,APPLE
31-12-2023,289.9299927,293.6799927,289.519989,293.6499939,25201400,APPLE
02-01-2024,296.2399902,300.6000061,295.1900024,300.3500061,33870100,APPLE
03-01-2024,297.1499939,300.5799866,296.5,297.4299927,36580700,APPLE
06-01-2024,293.7900085,299.9599915,292.75,299.7999878,29596800,APPLE
07-01-2024,299.8399963,300.8999939,297.480011,298.3900146,27218000,APPLE
08-01-2024,297.1600037,304.4400024,297.1600037,303.1900024,33019800,APPLE
09-01-2024,307.2399902,310.4299927,306.2000122,309.6300049,42527100,APPLE
10-01-2024,310.6000061,312.6700134,308.25,310.3299866,35161200,APPLE
13-01-2024,311.6400146,317.0700073,311.1499939,316.9599915,30383000,APPLE
14-01-2024,316.7000122,317.5700073,312.1700134,312.6799927,40488600,APPLE
15-01-2024,311.8500061,315.5,309.5499878,311.3399963,30480900,APPLE
16-01-2024,313.5899963,315.7000122,312.0899963,315.2399902,27207300,APPLE
17-01-2024,316.269989,318.7399902,315,318.730011,34454100,APPLE
21-01-2024,317.1900024,319.019989,316,316.5700073,27710800,APPLE
22-01-2024,318.5799866,319.9899902,317.3099976,317.7000122,25458100,APPLE
23-01-2024,317.9200134,319.5599976,315.6499939,319.230011,26118000,APPLE
24-01-2024,320.25,323.3299866,317.519989,318.3099976,36634400,APPLE
27-01-2024,310.0599976,311.769989,304.8800049,308.9500122,40485000,APPLE
28-01-2024,312.6000061,318.3999939,312.1900024,317.6900024,40558500,APPLE
29-01-2024,324.4500122,327.8500061,321.3800049,324.3399963,54057300,APPLE
30-01-2024,320.5400085,324.0899963,318.75,323.8699951,31685800,APPLE
31-01-2024,320.9299927,322.6799927,308.2900085,309.5100098,49897100,APPLE
03-02-2024,304.2999878,313.4899902,302.2200012,308.6600037,43496400,APPLE
04-02-2024,315.3099976,319.6400146,313.6300049,318.8500061,34154100,APPLE
05-02-2024,323.519989,324.7600098,318.9500122,321.4500122,29706700,APPLE
06-02-2024,322.5700073,325.2200012,320.2600098,325.2099915,26356400,APPLE
07-02-2024,322.3699951,323.3999939,318,320.0299988,29421000,APPLE
10-02-2024,314.1799927,321.5499878,313.8500061,321.5499878,27337200,APPLE
11-02-2024,323.6000061,323.8999939,318.7099915,319.6099854,23580800,APPLE
12-02-2024,321.4700012,327.2200012,321.4700012,327.2000122,28432600,APPLE
13-02-2024,324.1900024,326.2200012,323.3500061,324.8699951,23686900,APPLE
14-02-2024,324.7399902,325.980011,322.8500061,324.9500122,20028400,APPLE
18-02-2024,315.3599854,319.75,314.6099854,319,38132800,APPLE
19-02-2024,320,324.5700073,320,323.6199951,23496000,APPLE
20-02-2024,322.6300049,324.6499939,318.2099915,320.2999878,25141500,APPLE
21-02-2024,318.6199951,320.4500122,310.5,313.0499878,32388500,APPLE
24-02-2024,297.2600098,304.1799927,289.230011,298.1799927,55548800,APPLE
25-02-2024,300.9500122,302.5299988,286.1300049,288.0799866,57668400,APPLE
26-02-2024,286.5299988,297.8800049,286.5,292.6499939,49513700,APPLE
27-02-2024,281.1000061,286,272.9599915,273.519989,80151400,APPLE
28-02-2024,257.2600098,278.4100037,256.3699951,273.3599854,106721200,APPLE
02-03-2024,282.2799988,301.4400024,277.7200012,298.8099976,85349300,APPLE
03-03-2024,303.6700134,304,285.7999878,289.3200073,79868900,APPLE
04-03-2024,296.4400024,303.3999939,293.1300049,302.7399902,54794600,APPLE
05-03-2024,295.519989,299.5499878,291.4100037,292.9200134,46893200,APPLE
06-03-2024,282,290.8200073,281.230011,289.0299988,56544200,APPLE
09-03-2024,263.75,278.0899963,263,266.1700134,71686200,APPLE
10-03-2024,277.1400146,286.4400024,269.3699951,285.3399963,71322500,APPLE
11-03-2024,277.3900146,281.2200012,271.8599854,275.4299927,63899700,APPLE
12-03-2024,255.9400024,270,248,248.2299957,104618500,APPLE
13-03-2024,264.8900146,279.9200134,252.9499969,277.9700012,92683000,APPLE
16-03-2024,241.9499969,259.0799866,240,242.2100067,80605900,APPLE
17-03-2024,247.5099945,257.6099854,238.3999939,252.8600006,81014000,APPLE
18-03-2024,239.7700043,250,237.1199951,246.6699982,75058400,APPLE
19-03-2024,247.3899994,252.8399963,242.6100006,244.7799988,67964300,APPLE
20-03-2024,247.1799927,251.8300018,228,229.2400055,100423300,APPLE
23-03-2024,228.0800018,228.5,212.6100006,224.3699951,84188200,APPLE
24-03-2024,236.3600006,247.6900024,234.3000031,246.8800049,71882800,APPLE
25-03-2024,250.75,258.25,244.3000031,245.5200043,75900500,APPLE
26-03-2024,246.5200043,258.6799927,246.3600006,258.4400024,63021800,APPLE
27-03-2024,252.75,255.8699951,247.0500031,247.7400055,51054200,APPLE
30-03-2024,250.7400055,255.5200043,249.3999939,254.8099976,41994100,APPLE
31-03-2024,255.6000061,262.4899902,252,254.2899933,49250500,APPLE
01-04-2024,246.5,248.7200012,239.1300049,240.9100037,43956200,APPLE
